Drug Name,Drug ID (ChEMBL),Queried Disease (per drug),Phase,Status,Reason,Mechanism of Action,Trial IDs (NCT),PubMed Reference,PubChem CID,Molecular Formula,Canonical SMILES,Molecular Weight,Source URLs
POZIOTINIB,CHEMBL3545154,,PHASE_2,Terminated,"Business reasons, not related to safety.",Epidermal growth factor receptor inhibitor,NCT03744715,PMID:35756673 - Case Report: Exceptional Response to Poziotinib in Patient with Metastatic Non-Small Cell Lung Cancer With EGFR Exon 20 Insertion Mutation. - (Frontiers in oncology 2022),25127713,C23H21Cl2FN4O3,,491.3,https://clinicaltrials.gov/study/NCT03744715
POZIOTINIB,CHEMBL3545154,non-small cell lung carcinoma,PHASE_2,Terminated,Study termination by the Sponsor,Epidermal growth factor receptor inhibitor,NCT04044170,PMID:35756673 - Case Report: Exceptional Response to Poziotinib in Patient with Metastatic Non-Small Cell Lung Cancer With EGFR Exon 20 Insertion Mutation. - (Frontiers in oncology 2022),25127713,C23H21Cl2FN4O3,,491.3,https://clinicaltrials.gov/study/NCT04044170
POZIOTINIB,CHEMBL3545154,"solid cancer, colorectal cancer, glioblastoma, breast cancer",PHASE_2,Terminated,Strategic business decision (unrelated to safety),Epidermal growth factor receptor inhibitor,NCT04172597,PMID:35756673 - Case Report: Exceptional Response to Poziotinib in Patient with Metastatic Non-Small Cell Lung Cancer With EGFR Exon 20 Insertion Mutation. - (Frontiers in oncology 2022),25127713,C23H21Cl2FN4O3,,491.3,https://clinicaltrials.gov/study/NCT04172597
POZIOTINIB,CHEMBL3545154,non-small cell lung carcinoma,PHASE_2,Withdrawn,"Study closed due to funding, 0 patient accrual.",Epidermal growth factor receptor inhibitor,NCT05045404,PMID:35756673 - Case Report: Exceptional Response to Poziotinib in Patient with Metastatic Non-Small Cell Lung Cancer With EGFR Exon 20 Insertion Mutation. - (Frontiers in oncology 2022),25127713,C23H21Cl2FN4O3,,491.3,https://clinicaltrials.gov/study/NCT05045404
POZIOTINIB,CHEMBL3545154,non-small cell lung carcinoma,PHASE_1_2,Terminated,"Business decision, not related to safety.",Epidermal growth factor receptor inhibitor,NCT04402008,PMID:35756673 - Case Report: Exceptional Response to Poziotinib in Patient with Metastatic Non-Small Cell Lung Cancer With EGFR Exon 20 Insertion Mutation. - (Frontiers in oncology 2022),25127713,C23H21Cl2FN4O3,,491.3,https://clinicaltrials.gov/study/NCT04402008
POZIOTINIB,CHEMBL3545154,breast cancer,PHASE_1,Terminated,Dose limiting toxicity,Epidermal growth factor receptor inhibitor,NCT03429101,PMID:35756673 - Case Report: Exceptional Response to Poziotinib in Patient with Metastatic Non-Small Cell Lung Cancer With EGFR Exon 20 Insertion Mutation. - (Frontiers in oncology 2022),25127713,C23H21Cl2FN4O3,,491.3,https://clinicaltrials.gov/study/NCT03429101
AMIVANTAMAB,CHEMBL4297774,"esophageal cancer, gastric cancer",PHASE_2,Terminated,Due to reconsideration of development strategy,Epidermal growth factor receptor erbB1 inhibitor; Hepatocyte growth factor receptor inhibitor,NCT04945733,PMID:38924756 - Amivantamab plus Lazertinib in Previously Untreated EGFR-Mutated Advanced NSCLC. - (The New England journal of medicine 2024),,,,,https://clinicaltrials.gov/study/NCT04945733
AMIVANTAMAB,CHEMBL4297774,hepatocellular carcinoma,PHASE_2,Terminated,N~15 subjects data analysis did not meet statistical consideration of ORR and study primary/secondary objectives were not met. Enrollment was terminated for futility,Epidermal growth factor receptor erbB1 inhibitor; Hepatocyte growth factor receptor inhibitor,NCT05653427,PMID:38924756 - Amivantamab plus Lazertinib in Previously Untreated EGFR-Mutated Advanced NSCLC. - (The New England journal of medicine 2024),,,,,https://clinicaltrials.gov/study/NCT05653427
AMIVANTAMAB,CHEMBL4297774,solid tumors,PHASE_1,Terminated,This study was terminated by the Sponsor.,Epidermal growth factor receptor erbB1 inhibitor; Hepatocyte growth factor receptor inhibitor,NCT05395052,PMID:38924756 - Amivantamab plus Lazertinib in Previously Untreated EGFR-Mutated Advanced NSCLC. - (The New England journal of medicine 2024),,,,,https://clinicaltrials.gov/study/NCT05395052
GEFITINIB,CHEMBL939,"head and neck squamous cell carcinoma, head and neck cancer",PHASE_3,Terminated,It was unlikely that the primary endpoint would be reached based on the fifth interim analysis results.,Epidermal growth factor receptor erbB1 inhibitor,NCT00088907,"PMID:23460714 - Phase III randomized, placebo-controlled trial of docetaxel with or without gefitinib in recurrent or metastatic head and neck cancer: an eastern cooperative oncology group trial. - (Journal of clinical oncology : official journal of the American Society of Clinical Oncology 2013)",123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT00088907
GEFITINIB,CHEMBL939,non-small cell lung carcinoma,PHASE_3,Withdrawn,No patients randomised,Epidermal growth factor receptor erbB1 inhibitor,NCT00090675,PMID:29999911 - Gefitinib. - ( 2006),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT00090675
GEFITINIB,CHEMBL939,non-small cell lung carcinoma,PHASE_3,Terminated,low accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT00091156,"PMID:21802939 - A double-blind, randomised, placebo-controlled phase III intergroup study of gefitinib in patients with advanced NSCLC, non-progressing after first line platinum-based chemotherapy (EORTC 08021/ILCP 01/03). - (European journal of cancer (Oxford, England : 1990) 2011)",123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT00091156
GEFITINIB,CHEMBL939,non-small cell lung carcinoma,PHASE_3,Terminated,Closed due to insufficient recruitment,Epidermal growth factor receptor erbB1 inhibitor,NCT00234468,PMID:29999911 - Gefitinib. - ( 2006),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT00234468
GEFITINIB,CHEMBL939,bladder transitional cell carcinoma,PHASE_3,Terminated,terminated due to poor accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT00352079,PMID:29999911 - Gefitinib. - ( 2006),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT00352079
GEFITINIB,CHEMBL939,non-small cell lung carcinoma,PHASE_3,Terminated,"Following recommendation by SOLAR Study IDMC, Astellas closed enrollment in ASP8273 studies",Epidermal growth factor receptor erbB1 inhibitor,NCT02588261,"PMID:31070709 - A phase III, randomized, open-label study of ASP8273 versus erlotinib or gefitinib in patients with advanced stage IIIB/IV non-small-cell lung cancer. - (Annals of oncology : official journal of the European Society for Medical Oncology 2019)",123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT02588261
GEFITINIB,CHEMBL939,non-small cell lung carcinoma,PHASE_3,Withdrawn,Decision by Sponsor not to continue with the trial.,Epidermal growth factor receptor erbB1 inhibitor,NCT03529084,PMID:29999911 - Gefitinib. - ( 2006),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT03529084
GEFITINIB,CHEMBL939,"epidermal growth factor receptor mutation positive non-small cell lung cancer, non-small cell lung carcinoma",PHASE_2_3,Terminated,"Due to low patient enrollment was stopped. Only one patient could be enrolled. 37 patients were pre-screened, but not into the inclusion criteria (wt-EGFR)",Epidermal growth factor receptor erbB1 inhibitor,NCT02326285,PMID:29999911 - Gefitinib. - ( 2006),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT02326285
GEFITINIB,CHEMBL939,non-small cell lung carcinoma,PHASE_2,Withdrawn,Slow accrual.,Epidermal growth factor receptor erbB1 inhibitor,NCT00048087,PMID:29999911 - Gefitinib. - ( 2006),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT00048087
GEFITINIB,CHEMBL939,colorectal cancer,PHASE_2,Terminated,Administratively complete.,Epidermal growth factor receptor erbB1 inhibitor,NCT00052585,PMID:29999911 - Gefitinib. - ( 2006),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT00052585
GEFITINIB,CHEMBL939,ductal breast carcinoma in situ,PHASE_2,Terminated,PI left VICC,Epidermal growth factor receptor erbB1 inhibitor,NCT00082667,PMID:29999911 - Gefitinib. - ( 2006),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT00082667
GEFITINIB,CHEMBL939,"upper aerodigestive tract carcinomas, head and neck cancer",PHASE_2,Terminated,Toxicity in an independent study IMEX. The trial was subsequently terminated (54 pts instead of 140) despite safety analyses showing no excess of toxicity,Epidermal growth factor receptor erbB1 inhibitor,NCT00169221,PMID:22855581 - Contrasted outcomes to gefitinib on tumoral IGF1R expression in head and neck cancer patients receiving postoperative chemoradiation (GORTEC trial 2004-02). - (Clinical cancer research : an official journal of the American Association for Cancer Research 2012),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT00169221
GEFITINIB,CHEMBL939,germ cell tumor,PHASE_2,Terminated,Trial status reported as 'TERMINATED' (no further reason available),Epidermal growth factor receptor erbB1 inhibitor,NCT00198159,PMID:29999911 - Gefitinib. - ( 2006),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT00198159
GEFITINIB,CHEMBL939,breast cancer,PHASE_2,Terminated,Difficulty accruing subjects the study accrual was closed,Epidermal growth factor receptor erbB1 inhibitor,NCT00206414,"PMID:21792626 - A phase II neoadjuvant trial of anastrozole, fulvestrant, and gefitinib in patients with newly diagnosed estrogen receptor positive breast cancer. - (Breast cancer research and treatment 2011)",123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT00206414
GEFITINIB,CHEMBL939,breast cancer,PHASE_2,Terminated,halted by the PI only 3 of 45 subjects were accrued.,Epidermal growth factor receptor erbB1 inhibitor,NCT00206492,PMID:29999911 - Gefitinib. - ( 2006),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT00206492
GEFITINIB,CHEMBL939,colorectal cancer,PHASE_2,Withdrawn,Trial status reported as 'WITHDRAWN' (no further reason available),Epidermal growth factor receptor erbB1 inhibitor,NCT00233623,PMID:29999911 - Gefitinib. - ( 2006),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT00233623
GEFITINIB,CHEMBL939,head and neck squamous cell carcinoma,PHASE_2,Withdrawn,Trial status reported as 'WITHDRAWN' (no further reason available),Epidermal growth factor receptor erbB1 inhibitor,NCT00233636,PMID:29999911 - Gefitinib. - ( 2006),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT00233636
GEFITINIB,CHEMBL939,brain metastases,PHASE_2,Terminated,Closed due to insufficient recruitment.,Epidermal growth factor receptor erbB1 inhibitor,NCT00234442,PMID:29999911 - Gefitinib. - ( 2006),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT00234442
GEFITINIB,CHEMBL939,breast cancer,PHASE_2,Withdrawn,Trial status reported as 'WITHDRAWN' (no further reason available),Epidermal growth factor receptor erbB1 inhibitor,NCT00252811,PMID:29999911 - Gefitinib. - ( 2006),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT00252811
GEFITINIB,CHEMBL939,esophageal cancer,PHASE_2,Terminated,Withdrawn for lack of funding and accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT00258297,PMID:29999911 - Gefitinib. - ( 2006),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT00258297
GEFITINIB,CHEMBL939,"kidney cancer, renal cell carcinoma",PHASE_2,Terminated,Protocol was closed due to slow accrual.,Epidermal growth factor receptor erbB1 inhibitor,NCT00467077,PMID:21431345 - A phase II trial of gefitinib and pegylated IFNα in previously treated renal cell carcinoma. - (International journal of clinical oncology 2011),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT00467077
GEFITINIB,CHEMBL939,urothelial cancer,PHASE_2,Terminated,Study halted due to drug sponsor decision to not continue.,Epidermal growth factor receptor erbB1 inhibitor,NCT00479089,PMID:29999911 - Gefitinib. - ( 2006),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT00479089
GEFITINIB,CHEMBL939,prostate cancer,PHASE_2,Terminated,PI left UNMC,Epidermal growth factor receptor erbB1 inhibitor,NCT00483561,PMID:29999911 - Gefitinib. - ( 2006),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT00483561
GEFITINIB,CHEMBL939,"gastroesophageal junction adenocarcinoma, esophageal adenocarcinoma",PHASE_2,Terminated,Closed due to early stopping rule-Low accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT00493025,PMID:29999911 - Gefitinib. - ( 2006),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT00493025
GEFITINIB,CHEMBL939,non-small cell lung carcinoma,PHASE_2,Suspended,Lack of patients and some progressed disease soon after surgery,Epidermal growth factor receptor erbB1 inhibitor,NCT00986284,PMID:29999911 - Gefitinib. - ( 2006),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT00986284
GEFITINIB,CHEMBL939,glioblastoma,PHASE_2,Terminated,closed to recruitment early due to AstraZeneca not developing cediranib further,Epidermal growth factor receptor erbB1 inhibitor,NCT01310855,PMID:27232884 - Multi-Center Randomized Phase II Study Comparing Cediranib plus Gefitinib with Cediranib plus Placebo in Subjects with Recurrent/Progressive Glioblastoma. - (PloS one 2016),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT01310855
GEFITINIB,CHEMBL939,precancerous changes in the airway,PHASE_2,Terminated,Futility,Epidermal growth factor receptor erbB1 inhibitor,NCT01405846,PMID:29999911 - Gefitinib. - ( 2006),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT01405846
GEFITINIB,CHEMBL939,adenocarcinoma non-small cell lung cancer,PHASE_2,Terminated,Trial status reported as 'TERMINATED' (no further reason available),Epidermal growth factor receptor erbB1 inhibitor,NCT01871480,PMID:29999911 - Gefitinib. - ( 2006),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT01871480
GEFITINIB,CHEMBL939,non-small cell lung carcinoma,PHASE_2,Terminated,Trial status reported as 'TERMINATED' (no further reason available),Epidermal growth factor receptor erbB1 inhibitor,NCT02025218,PMID:29999911 - Gefitinib. - ( 2006),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT02025218
GEFITINIB,CHEMBL939,non-small cell lung carcinoma,PHASE_2,Terminated,too slow of recruitmentc,Epidermal growth factor receptor erbB1 inhibitor,NCT02353741,PMID:31040256 - Concurrent EGFR-TKI and Thoracic Radiotherapy as First-Line Treatment for Stage IV Non-Small Cell Lung Cancer Harboring EGFR Active Mutations. - (The oncologist 2019),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT02353741
GEFITINIB,CHEMBL939,non-small cell lung carcinoma,PHASE_2,Terminated,Slow accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT03292133,PMID:29999911 - Gefitinib. - ( 2006),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT03292133
GEFITINIB,CHEMBL939,colorectal cancer,PHASE_1_2,Terminated,Withdrawn due to poor/low accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT00087334,PMID:29999911 - Gefitinib. - ( 2006),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT00087334
GEFITINIB,CHEMBL939,"esophageal adenocarcinoma, gastroesophageal junction adenocarcinoma, esophageal squamous cell carcinoma",PHASE_1_2,Terminated,Trial status reported as 'TERMINATED' (no further reason available),Epidermal growth factor receptor erbB1 inhibitor,NCT00093652,"PMID:18845990 - Pilot study of gefitinib, oxaliplatin, and radiotherapy for esophageal adenocarcinoma: tissue effect predicts clinical response. - (American journal of clinical oncology 2008)",123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT00093652
GEFITINIB,CHEMBL939,non-small cell lung carcinoma,PHASE_1_2,Withdrawn,Withdrawn as study never opened,Epidermal growth factor receptor erbB1 inhibitor,NCT00098462,PMID:29999911 - Gefitinib. - ( 2006),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT00098462
GEFITINIB,CHEMBL939,"hypopharynx squamous cell carcinoma, oral cavity squamous cell carcinoma, oropharynx squamous cell carcinoma, laryngeal squamous cell carcinoma",PHASE_1_2,Terminated,Trial status reported as 'TERMINATED' (no further reason available),Epidermal growth factor receptor erbB1 inhibitor,NCT00195078,PMID:29999911 - Gefitinib. - ( 2006),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT00195078
GEFITINIB,CHEMBL939,gastric cancer,PHASE_1_2,Terminated,Trial status reported as 'TERMINATED' (no further reason available),Epidermal growth factor receptor erbB1 inhibitor,NCT00237900,PMID:29999911 - Gefitinib. - ( 2006),123631,C22H24ClFN4O3,,446.9,https://clinicaltrials.gov/study/NCT00237900
